_id,barcode,brandCode,category,categoryCode,cpg_id,cpg_ref,topBrand,name
5f99f71bbe37ce13da9eade8,511111617136,TEST BRANDCODE 1603925787381,Baking,BAKING,5f99f71bbe37ce13da9eade6,Cogs,False,test brand 1603925787381
57ebc02be4b0ac389136a339,511111002086,KOOLAID,Beverages,BEVERAGES,559c2234e4b06aca36af13c6,Cogs,False,KoolAid
5332f5f5e4b03c9a25efd0b1,511111203995,MINUTE MAID,UNKNOWN,UNKNOWN,5332f5ebe4b03c9a25efd0a8,Cogs,False,Minute Maid
5f7ba645be37ce23081c528b,511111416890,TEST BRANDCODE 1601939013241,Baking,BAKING,5f7ba644be37ce23081c5289,Cogs,False,test brand 1601939013241
58861c7d4e8d0d20bc42c4d7,511111401438,VELVEETA SHELLS,Grocery,GROCERY,559c2234e4b06aca36af13c6,Cogs,False,Velveeta Shells
5332f7b5e4b03c9a25efd141,511111803447,MARGARITAVILLE,UNKNOWN,UNKNOWN,5332f7a7e4b03c9a25efd134,Cogs,False,Margaritaville
5f403232be37ce5f78d9ed1b,511111615705,TEST BRAND 1598042674677,Baking,BAKING,5f403232be37ce5f78d9ed1a,Cogs,False,test brand 1598042674677
5fb81ab9be37ce522e165cdc,511111317715,ABSOLUT CITRON,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Cogs,False,Absolut Citron
5fb7fa35be37ce522e165cc9,511111717522,AVION R44,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Cogs,False,Avion R44
5332fa79e4b03c9a25efd227,511111102984,CAFFEINEFREE COCACOLA,UNKNOWN,UNKNOWN,5332f5ebe4b03c9a25efd0a8,Cogs,False,Caffeinefree CocaCola
5fd2a0bfbe37ce49eb72c0f2,511111418146,TEST BRANDCODE 1607639231710,Baking,BAKING,5fd2a0bfbe37ce49eb72c0ef,Cogs,False,test brand 1607639231710
53501d2ab9237fd7718f9e1b,511111902812,SCREAMIN SICILIAN,UNKNOWN,UNKNOWN,53501d2ab9237fd7718f9e1a,Cogs,False,Screamin Sicilian
5a5d239de4b0db471c2d042a,511111900269,MILLER FORTUNE,Beer Wine Spirits,BEER_WINE_SPIRITS,5332f709e4b03c9a25efd0f1,Cogs,False,Miller Fortune
592486bee410d61fcea3d131,511111900771,LEVER 2000,Personal Care,PERSONAL_CARE,5332f5f6e4b03c9a25efd0b4,Cogs,False,LEVER 2000
5da603a71dda2c3e1416ae82,511111105558,AD,Baby,BABY,5d9b4f591dda2c6225a284aa,Cogs,False,AD
5db3288aee7f2d6de4248977,511111312949,PULLUPS,Baby,BABY,550b2565e4b001d5e9e4146f,Cogs,True,PullUps
5f5bc4f1be37ce17125ac0e7,511111216582,TEST BRAND 1599849713170,Baking,BAKING,5f5bc4f1be37ce17125ac0e6,Cogs,False,test brand 1599849713170
5fc54c0abe37ce1911dbb3b2,511111817864,TEST BRANDCODE 1606765578435,Baking,BAKING,5fc54c0abe37ce1911dbb3b1,Cogs,False,test brand 1606765578434
5332f5fbe4b03c9a25efd0bb,511111003960,MOUNTAIN DEW,Beverages,BEVERAGES,5332f5fbe4b03c9a25efd0ba,Cogs,False,Mountain Dew
57ebc12ce4b0ac389136a33c,511111102052,KRAFT MAYO,Condiments and Sauces,CONDIMENTS_AND_SAUCES,559c2234e4b06aca36af13c6,Cogs,False,Kraft Mayo
585a9720e4b03e62d1ce0e94,511111101505,SUN CHIPS,Snacks,SNACKS,5332f5fbe4b03c9a25efd0ba,Cogs,False,Sun Chips
5f4bf557be37ce0b4491554e,511111716365,TEST BRANDCODE 1598813527796,Candy and Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,False,test brand 1598813527796
592486bfe410d61fcea3d138,511111800712,PURE LEAF Tea Leaves,Beverages,BEVERAGES,5332f5f6e4b03c9a25efd0b4,Cogs,False,PURE LEAF Tea Leaves
5887a320e4b02187f85cdad8,511111201120,CORN NUTS,Snacks,SNACKS,559c2234e4b06aca36af13c6,Cogs,False,Corn Nuts
57d95753e4b0ac389136a2b3,511111702382,BREAKSTONES,Dairy,DAIRY,559c2234e4b06aca36af13c6,Cogs,False,Breakstones
5a5d263ee4b06ba572cf24a4,511111200192,SPARKS,Beer Wine Spirits,BEER_WINE_SPIRITS,5332f709e4b03c9a25efd0f1,Cogs,False,Sparks
5f4a7a5dbe37ce2d95e65ca2,511111316275,TEST BRANDCODE 1598716509358,Baking,BAKING,5f4a7a5bbe37ce2d95e65c9f,Cogs,False,test brand 1598716509357
5887a143e4b02187f85cdad2,511111301189,MAXWELL HOUSE,Beverages,BEVERAGES,559c2234e4b06aca36af13c6,Cogs,False,Maxwell House
5332f7b5e4b03c9a25efd142,511111603436,BECKS,UNKNOWN,UNKNOWN,5332f7a7e4b03c9a25efd134,Cogs,False,Becks
5f5bc4f2be37ce17125ac0ed,511111516637,TEST BRANDCODE 1599849714378,Candy and Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,False,test brand 1599849714378
5f4a64e7be37ce17d23b317a,511111716204,TEST BRANDCODE 1598711015496,Baking,BAKING,5f4a64e7be37ce17d23b3178,Cogs,False,test brand 1598711015496
5a5d2b20e4b0db471c2d0434,511111800088,CONTINENTAL SOUP,Canned Goods and Soups,CANNED_GOODS_AND_SOUPS,5332f5f6e4b03c9a25efd0b4,Cogs,False,Continental
5e3875f5ee7f2d697e835bcf,511111213925,GARNIER  HAIR COLOR,Beauty,BEAUTY,5e28b81cee7f2d697e835bcd,Cogs,False,Garnier  Hair Color
5ec2dc5fbe37ce5234ec36b8,511111114628,AFRIN NASAL SPRAY,Health and Wellness,HEALTHY_AND_WELLNESS,5d9b4f591dda2c6225a284aa,Cogs,False,AFRIN NASAL SPRAY
5daf4867a60b87376833e35f,511111605980,GOODBELLY,Dairy,DAIRY,5332f5f3e4b03c9a25efd0ae,Cogs,False,Goodbelly Probiotics
592486bee410d61fcea3d134,511111200758,NEXXUS,Personal Care,PERSONAL_CARE,5332f5f6e4b03c9a25efd0b4,Cogs,False,NEXXUS
5a8c3226e4b07f0a2dac8942,511111004127,V8,Beverages,BEVERAGES,5a734034e4b0d58f376be874,Cogs,False,V8
55b630a4e4b0d8e685c1421c,511111502654,DR PEPPER,UNKNOWN,UNKNOWN,55b62995e4b0d8e685c14213,Cogs,False,Dr Pepper
5a5d2ac5e4b06ba572cf24a7,511111300090,COLMANS,Condiments and Sauces,CONDIMENTS_AND_SAUCES,53e10d6368abd3c7065097cc,Cogs,False,Colmans
5a8c344ae4b0ccf165fac9e5,511111704140,PREGO,Condiments and Sauces,CONDIMENTS_AND_SAUCES,5a734034e4b0d58f376be874,Cogs,False,Prego
5fc54c0bbe37ce1911dbb3b4,511111517887,TEST BRANDCODE 1606765578985,Baking,BAKING,5fc54c0abe37ce1911dbb3b1,Cogs,False,test brand 1606765578985
5e710e03ee7f2d0b35b2a194,511111914105,BRUMMEL and BROWN,Dairy and Refrigerated,DAIRY_AND_REFRIGERATED,5e5ea9cc9c50da1291a6d074,Cogs,False,BRUMMEL and BROWN
5daf43251dda2c3e1416ae95,511111705956,YQ YOPLAIT,Dairy,DAIRY,5332f5f3e4b03c9a25efd0ae,Cogs,False,YQ by Yoplait
5d66d597a3a018093ab34726,511111805298,DIABETIC LIVING MAGAZINE,Magazines,MAGAZINES,5d5d4fd16d5f3b23d1bc7905,Cogs,False,Diabetic Living Magazine
5d658ffa6d5f3b23d1bc7914,511111205227,DIABETIC LIVING MAGAZINE,UNKNOWN,UNKNOWN,53e10d6368abd3c7065097cc,Cogs,False,Diabetic Living Magazine
5fa98944be37ce239d107102,511111117285,TEST BRANDCODE 1604946244833,Baking,BAKING,5fa98944be37ce239d1070ff,Cogs,False,test brand 1604946244833
5da6076f1dda2c3e1416ae88,511111205661,ALKA SELTZER COLD AND FLU TAB CAPS GEL,Health and Wellness,HEALTH_AND_WELLNESS,53e10d6368abd3c7065097cc,Cogs,False,ALKA SELTZER PLUS COLD AND FLU TAB CAPS GEL
5f19e055be37ce33f74a1673,511111115151,TEST BRANDCODE 1595531349206,Candy and Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,False,test brand 1595531349206
5da60915a60b87376833e355,511111905806,ONE A DAY HEART HEALTH,Health and Wellness,HEALTH_AND_WELLNESS,53e10d6368abd3c7065097cc,Cogs,False,ONE A DAY HEART HEALTH
5c4637ba87ff35681e840d57,511111605058,BRAND2,Dairy,DAIRY,5c45f8b087ff3552f950f026,Cogs,True,Brand2
5332f7afe4b03c9a25efd13e,511111003472,BUD LIGHT LIME,UNKNOWN,UNKNOWN,5332f7a7e4b03c9a25efd134,Cogs,False,Bud Light Lime
5da609621dda2c3e1416ae8f,511111105831,ONE A DAY PRENATAL AND PREGNANCY,Health and Wellness,HEALTH_AND_WELLNESS,53e10d6368abd3c7065097cc,Cogs,False,ONE A DAY PRENATAL AND PREGNANCY
5a7e0665e4b0aedb3b84afd4,511111704140,DIETCHRIS2,UNKNOWN,UNKNOWN,55b62995e4b0d8e685c14213,Cogs,False,Diet Chris Cola
5332f73ee4b03c9a25efd108,511111403791,DR PEPPER,UNKNOWN,UNKNOWN,5332f5ebe4b03c9a25efd0a8,Cogs,False,Dr Pepper
5ca6383b166eb32e98e0e450,511111804765,BOLD BUTCHER,Deli,DELI,559c2234e4b06aca36af13c6,Cogs,False,Bold Butcher
585a9686e4b03e62d1ce0e81,511111601678,LAYS,Snacks,SNACKS,5332f5fbe4b03c9a25efd0ba,Cogs,True,Lays Original
585a96e0e4b03e62d1ce0e8a,511111401599,QUAKER CHEWY,Snacks,SNACKS,5332f5fbe4b03c9a25efd0ba,Cogs,False,Quaker Chewy
592486bde410d61fcea3d121,511111300939,BEN and JERRYS,Frozen,FROZEN,5332f5f6e4b03c9a25efd0b4,Cogs,True,BEN and JERRYS
5f4a7a5dbe37ce2d95e65ca1,511111816263,TEST BRANDCODE 1598716509304,Baking,BAKING,5f4a7a5bbe37ce2d95e65c9f,Cogs,False,test brand 1598716509304
5332fa7ae4b03c9a25efd22a,511111202950,PIBB XTRA,UNKNOWN,UNKNOWN,5332f5ebe4b03c9a25efd0a8,Cogs,False,Pibb Xtra
5c6c2f9295144c6db8fe1977,511111106432,FRS920,Beverages,BEVERAGES,5c6c2ee995144c6db8fe1976,Cogs,True,newbrand of course
5f403231be37ce5f78d9ed15,511111615651,TEST BRANDCODE 1598042673378,Baking,BAKING,5f403231be37ce5f78d9ed14,Cogs,False,test brand 1598042673378
5bcdfc5990fa074576779a15,511111804604,V8 HYDRATE,Beverages,BEVERAGES,5a734034e4b0d58f376be874,Cogs,False,V8 Hydrate
57d95805e4b0ac389136a2b5,511111002369,COUNTRY TIME,Beverages,BEVERAGES,559c2234e4b06aca36af13c6,Cogs,False,Country Time
540f240768abd3c7065097d4,511111102779,FRITO LAY,UNKNOWN,UNKNOWN,56462469e4b0c05761111936,Cogs,False,Frito Lay
60074277be37ce360be63a00,511111419815,TEST BRANDCODE 1611088503732,Baking,BAKING,60074277be37ce360be639fe,Cogs,False,test brand 1611088503732
585a96ade4b03e62d1ce0e84,511111401643,NAKED JUICE,Beverages,BEVERAGES,5332f5fbe4b03c9a25efd0ba,Cogs,False,Naked Juice
592486bde410d61fcea3d122,511111800927,BREYERS,Frozen,FROZEN,5332f5f6e4b03c9a25efd0b4,Cogs,True,BREYERS
5fa1c567be37ce402c4618f2,511111817215,TEST BRANDCODE 1604437351646,Baking,BAKING,5fa1c567be37ce402c4618ef,Cogs,False,test brand 1604437351646
5d66d4666d5f3b6188d4f046,511111105275,COUNTRY GARDENS MAGAZINE,Magazines,MAGAZINES,5d5d4fd16d5f3b23d1bc7905,Cogs,False,Country Gardens Magazine
5dc2dab01dda2c0ad7da64af,511111906353,GIRL SCOUT CEREAL,Breakfast and Cereal,BREAKFAST_AND_CEREAL,5332f5f3e4b03c9a25efd0ae,Cogs,False,Girl Scouts Cookie Cereal
53554c847a010fd9f8db0ed6,511111802792,MILLER LITE,Beer Wine Spirits,BEER_WINE_SPIRITS,5332f709e4b03c9a25efd0f1,Cogs,False,Miller Lite
5a5d2727e4b0db471c2d042e,511111000167,THIRD SHIFT,Beer Wine Spirits,BEER_WINE_SPIRITS,5332f709e4b03c9a25efd0f1,Cogs,False,Third Shift Brewing
5db32879ee7f2d6de4248976,511111112938,GOODNITES,Baby,BABY,55b62995e4b0d8e685c14213,Cogs,True,GoodNites
5f513ea1be37ce21f1287c04,511111116523,TEST BRANDCODE 1599159969061,Baking,BAKING,5f513ea0be37ce21f1287c01,Cogs,False,test brand 1599159969061
5fa1ba01be37ce402c4618e7,511111217183,TEST BRANDCODE 1604434433706,Baking,BAKING,53e10d6368abd3c7065097cc,Cogs,False,test brand 1604434433706
5e387679ee7f2d697e835bd2,511111413950,MAYBELLINE,Beauty,BEAUTY,5e28b81cee7f2d697e835bcd,Cogs,False,Maybelline
5daf693c1dda2c3e1416ae9d,511111606093,YOPLAIT,Dairy,DAIRY,5332f5f3e4b03c9a25efd0ae,Cogs,False,Yoplait
5332f769e4b03c9a25efd122,511111303664,ODWALLA,UNKNOWN,UNKNOWN,5332f5ebe4b03c9a25efd0a8,Cogs,False,Odwalla
5f43faacbe37ce3ef3fd3719,511111515753,TEST BRANDCODE 1598290604214,Candy and Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,False,test brand 1598290604214
5fcff304be37ce6d53dfc684,511111417989,TEST BRANDCODE 1607463684591,Baking,BAKING,5fcff304be37ce6d53dfc683,Cogs,False,test brand 1607463684590
5e387644ee7f2d697e835bd1,511111913948,LOREAL PARIS  HAIR COLOR,Beauty,BEAUTY,5e28b81cee7f2d697e835bcd,Cogs,False,LOreal Paris  Hair Color
5f9770c0be37ce03d08a2d8a,511111917113,TEST BRAND 1603760320553,Baking,BAKING,5f9770c0be37ce03d08a2d89,Cogs,False,test brand 1603760320553
5da606361dda2c3e1416ae84,511111505594,ALEVE CAPLETS TABLETS AND GEL CAPS,Health and Wellness,HEALTH_AND_WELLNESS,53e10d6368abd3c7065097cc,Cogs,False,ALEVE CAPLETS TABLETS AND GEL CAPS
5332fa1ae4b03c9a25efd1e9,511111103097,ROMA,UNKNOWN,UNKNOWN,5332fa12e4b03c9a25efd1e7,Cogs,False,Roma
5d66d38ca3a018093ab34724,511111605263,CLEAN EATING MAGAZINE,Magazines,MAGAZINES,5d5d4fd16d5f3b23d1bc7905,Cogs,False,Clean Eating Magazine
5f493682be37ce52f8314fcc,511111415909,TEST BRANDCODE 1598633602226,Baking,BAKING,5f493682be37ce52f8314fcb,Cogs,False,test brand 1598633602226
5332f806e4b03c9a25efd16e,511111503309,OIKOS,UNKNOWN,UNKNOWN,5332f7ffe4b03c9a25efd16b,Cogs,False,Oikos
5fda3712be37ce09e351596e,511111718352,TEST BRAND 1608136465926,Baking,BAKING,5fda3711be37ce09e351596d,Cogs,False,test brand 1608136465926
5fd7f2b3be37ce7339755869,511111218296,TEST BRANDCODE 1607987891733,Baking,BAKING,5fd7f2b3be37ce7339755868,Cogs,False,test brand 1607987891733
5a5d247ae4b06ba572cf24a2,511111000235,SAINT ARCHER,Beer Wine Spirits,BEER_WINE_SPIRITS,5332f709e4b03c9a25efd0f1,Cogs,False,Saint Archer
5887a1c8e4b02187f85cdad4,511111601166,PHILADELPHIA,Dairy,DAIRY,559c2234e4b06aca36af13c6,Cogs,False,Philadelphia
5afda201e4b0c11cfecd49f7,511111804482,LATE JULY,Snacks,SNACKS,5a734034e4b0d58f376be874,Cogs,False,Late July
5fb823dfbe37ce522e165ce2,511111417774,FREIHOFERS,Grocery,GROCERY,5fb6b608be37ce522e165cb9,Cogs,False,Freihofers
5a5d28ade4b0db471c2d0431,511111100133,TYSKIE GRONIE,Beer Wine Spirits,BEER_WINE_SPIRITS,5332f709e4b03c9a25efd0f1,Cogs,False,Tyskie
5bd2013f965c7d66d92731ec,511111904663,KLEENEX,Household,HOUSEHOLD,550b2565e4b001d5e9e4146f,Cogs,False,Kleenex
5f7760f0be37ce1d26d7b7a6,511111016854,TEST BRANDCODE 1601659120870,Baking,BAKING,5f7760f0be37ce1d26d7b7a2,Cogs,False,test brand 1601659120870
5f7ba914be37ce2f290fb250,511111416944,TEST BRAND 1601939732269,Baking,BAKING,5f7ba914be37ce2f290fb24f,Cogs,False,test brand 1601939732269
5a4d1ec9e4b0bcb2c74ea77d,511111900542,EL ISLENO,Snacks,SNACKS,5332f5fbe4b03c9a25efd0ba,Cogs,True,EL ISLENO
5fb822e4be37ce522e165ce0,511111717751,MAISERS,Grocery,GROCERY,5fb6b608be37ce522e165cb9,Cogs,False,Maisers
5f7ba932be37ce2f290fb255,511111816980,TEST BRANDCODE 1601939762976,Baking,BAKING,5f7ba932be37ce2f290fb251,Cogs,False,test brand 1601939762976
5bd201f090fa074576779a1a,511111204718,VIVA,Household,HOUSEHOLD,550b2565e4b001d5e9e4146f,Cogs,False,Viva
5bd20188965c7d66d92731ed,511111604686,POISE,Personal Care,PERSONAL_CARE,550b2565e4b001d5e9e4146f,Cogs,False,Poise
5fd2a0bfbe37ce49eb72c0f3,511111918158,TEST BRANDCODE 1607639231747,Baking,BAKING,5fd2a0bfbe37ce49eb72c0ef,Cogs,False,test brand 1607639231747
5332f7a9e4b03c9a25efd138,511111503538,NATURAL,UNKNOWN,UNKNOWN,5332f7a7e4b03c9a25efd134,Cogs,False,Natural
57d96112e4b0ac389136a2b8,511111102335,OREIDA,Frozen,FROZEN,559c2234e4b06aca36af13c6,Cogs,False,OreIda
5d66d81a6d5f3b6188d4f048,511111605331,HISTORY CHANNEL SPECIAL EDITION MAGAZINE,Magazines,MAGAZINES,5d5d4fd16d5f3b23d1bc7905,Cogs,False,History Channel Special Edition Magazine
5a5d1c77e4b06ba572cf249a,511111300373,BIAGLUT,Grocery,GROCERY,559c2234e4b06aca36af13c6,Cogs,False,BIAGLUT
5cdacd63166eb33eb7ce0fa8,511111004790,BITTEN,Condiments and Sauces,CONDIMENTS_AND_SAUCES,559c2234e4b06aca36af13c6,Cogs,False,Bitten Dressing
57ebc2dfe4b0ac389136a34a,511111401926,TANG,Beverages,BEVERAGES,559c2234e4b06aca36af13c6,Cogs,False,Tang
5332fa58e4b03c9a25efd214,511111603085,EDYS,UNKNOWN,UNKNOWN,5332fa58e4b03c9a25efd215,Cogs,False,Edys
5c7d9cb395144c337a3cbfbb,511111707202,HUGGIES,Baby,BABY,5459429be4b0bfcb1e864082,Cogs,True,Huggies
5a8c34d7e4b07f0a2dac8944,511111204152,PLUM ORGANICS,Baby,BABY,5a734034e4b0d58f376be874,Cogs,False,Plum Organics
5fb805dbbe37ce522e165ccc,511111917557,THE GLENLIVET CARIBBEAN RESERVE,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Cogs,False,The Glenlivet Caribbean Reserve
5fb806b5be37ce522e165ccd,511111117568,THE GLENLIVET FOUNDERS RESERVE,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Cogs,False,The Glenlivet Founders Reserve
5fb807bebe37ce522e165cce,511111617570,THE GLENLIVET 12 YEAR,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Cogs,False,The Glenlivet 12 Year
5bd200fc965c7d66d92731eb,511111204640,GOODNITES,Baby,BABY,550b2565e4b001d5e9e4146f,Cogs,False,Goodnites
588ba1c8e4b02187f85cdae1,511111801030,TASSIMO,Beverages,BEVERAGES,559c2234e4b06aca36af13c6,Cogs,False,Tassimo
5dc2d9d4a60b873d6b0666d2,511111206330,DIPPIN DOTS,Breakfast and Cereal,BREAKFAST_AND_CEREAL,5332f5f3e4b03c9a25efd0ae,Cogs,False,Dippin Dots Cereal
5887a290e4b02187f85cdad7,511111701132,STOVE TOP,UNKNOWN,UNKNOWN,559c2234e4b06aca36af13c6,Cogs,False,Stove Top
5fb82f4bbe37ce522e165ce7,511111417828,BROWNBERRY,Bread and Bakery,BREAD_AND_BAKERY,5fb6b608be37ce522e165cb9,Cogs,False,Brownberry
5f77274bbe37ce6b592e90ba,511111216704,TEST BRANDCODE 1601644363664,Baking,BAKING,5f77274bbe37ce6b592e90b9,Cogs,False,test brand 1601644363663
5daf3eed1dda2c3e1416ae94,511111205944,OUI BY YOPLAIT,Dairy,DAIRY,5332f5f3e4b03c9a25efd0ae,Cogs,False,OuiTM by Yoplait
5a5d144ee4b0db471c2d041d,511111500452,CERVEZA AGUILA,Beer Wine Spirits,BEER_WINE_SPIRITS,5332f709e4b03c9a25efd0f1,Cogs,False,Cerveza Aguila
5f4a7a5dbe37ce2d95e65ca0,511111616252,TEST BRANDCODE 1598716507602,Baking,BAKING,5f4a7a5bbe37ce2d95e65c9f,Cogs,False,test brand 1598716507601
5332f7a7e4b03c9a25efd133,511111903574,BUDWEISER,UNKNOWN,UNKNOWN,5332f7a7e4b03c9a25efd134,Cogs,False,Budweiser
5332f7b7e4b03c9a25efd144,511111103424,BUDWEISER BLACK CROWN,UNKNOWN,UNKNOWN,5332f7a7e4b03c9a25efd134,Cogs,False,Budweiser Black Crown
5f628215be37ce78e6e2efae,511111916673,TEST BRANDCODE 1600291349297,Baking,BAKING,5f628214be37ce78e6e2efaa,Cogs,False,test brand 1600291349297
57e5823ce4b0ac389136a312,511111702221,ICEHOUSE,Beer Wine Spirits,BEER_WINE_SPIRITS,5332f709e4b03c9a25efd0f1,Cogs,False,Icehouse
5a021582e4b00efe02b02a56,511111900610,FDS,Beauty and Personal Care,BEAUTY_AND_PERSONAL_CARE,53e10d6368abd3c7065097cc,Cogs,False,FDS
5a8c2eeee4b0ccf165fac9e2,511111204084,BOLTHOUSE FARMS,Grocery,GROCERY,5a734034e4b0d58f376be874,Cogs,False,Bolthouse Farms
5a0218cae4b00efe02b02a59,511111100577,QTIPS,Personal Care,PERSONAL_CARE,5332f5f6e4b03c9a25efd0b4,Cogs,False,QTIPS
58861c7f4e8d0d20bc42c4fa,511111701293,QUAKER GRANOLA,Breakfast and Cereal,BREAKFAST_AND_CEREAL,5332f5fbe4b03c9a25efd0ba,Cogs,False,Quaker Granola
588ba198e4b02187f85cdae0,511111001041,HOFFMANS,Dairy,DAIRY,559c2234e4b06aca36af13c6,Cogs,False,Hoffmans
5332fa80e4b03c9a25efd231,511111202882,COCACOLA CHERRY ZERO,UNKNOWN,UNKNOWN,5332f5ebe4b03c9a25efd0a8,Cogs,False,CocaCola Cherry Zero
5db9f97f1dda2c3e1416aea2,511111606215,BETTY CROCKER FRUIT BY THE FOOT,Snacks,SNACKS,5332f5f3e4b03c9a25efd0ae,Cogs,False,Fruit by the FootTM
5a5d28f1e4b0db471c2d0432,511111600121,ZUMBIDA,Beer Wine Spirits,BEER_WINE_SPIRITS,5332f709e4b03c9a25efd0f1,Cogs,False,Zumbida
5f441280be37ce5dbe9b7c81,511111515807,TEST BRANDCODE 1598296704794,Baking,BAKING,5f441280be37ce5dbe9b7c7d,Cogs,False,test brand 1598296704794
5332f79ee4b03c9a25efd131,511111103585,CINNAMON TOAST CRUNCH,UNKNOWN,UNKNOWN,5332f5f3e4b03c9a25efd0ae,Cogs,False,Cinnamon Toast Crunch
58861c7f4e8d0d20bc42c4fc,511111001270,QUAKER POPPED CRISPS,Snacks,SNACKS,5332f5fbe4b03c9a25efd0ba,Cogs,False,Quaker Popped Crisps
5fd29590be37ce38bbbefb29,511111918080,TEST BRANDCODE 1607636368759,Baking,BAKING,5fd29590be37ce38bbbefb25,Cogs,False,test brand 1607636368759
57c08257e4b0718ff5fcb034,511111102496,HOEGAARDEN,UNKNOWN,UNKNOWN,5332f7a7e4b03c9a25efd134,Cogs,False,Hoegaarden
58861c7f4e8d0d20bc42c4fe,511111301257,QUAKER REAL MEDLEYS,Breakfast and Cereal,BREAKFAST_AND_CEREAL,5332f5fbe4b03c9a25efd0ba,Cogs,False,Quaker Real Medleys
5332f757e4b03c9a25efd114,511111303732,GARDENBURGER,UNKNOWN,UNKNOWN,5332f5f2e4b03c9a25efd0aa,Cogs,False,gardenburger
5afda5a6e4b03bf01c2a2968,511111304548,KRUNCHERS,Snacks,SNACKS,5a734034e4b0d58f376be874,Cogs,False,Krunches
5fcda494be37ce688e08b0cd,511111017943,TEST BRANDCODE 1607312532218,Baking,BAKING,5fcda494be37ce688e08b0cb,Cogs,False,test brand 1607312532218
585a9661e4b03e62d1ce0e7d,511111401711,FUNYUNS,Snacks,SNACKS,5332f5fbe4b03c9a25efd0ba,Cogs,True,Funyuns
5ab15456e4b0be0a89bb0b06,511111904380,CAMPBELLS SPAGHETTIOS,Canned Goods and Soups,CANNED_GOODS_AND_SOUPS,5a734034e4b0d58f376be874,Cogs,False,Campbells Spaghettios
592486bde410d61fcea3d123,511111600916,BRUMMEL AND BROWN,Dairy,DAIRY,53e10d6368abd3c7065097cc,Cogs,False,BRUMMEL AND BROWN
5f35a0babe37ce6853cff202,511111315391,TEST BRANDCODE 1597350074997,Candy and Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,False,test brand 1597350074997
5f4a64ebbe37ce17d23b317d,511111916239,TEST BRANDCODE 1598711019491,Candy and Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,False,test brand 1598711019491
5f4bf53dbe37ce0b44915541,511111116318,TEST BRAND 1598813501461,Baking,BAKING,5f4bf53dbe37ce0b44915540,Cogs,False,test brand 1598813501461
5332fa08e4b03c9a25efd1d9,511111403128,RAISIN BRAN,UNKNOWN,UNKNOWN,5332f5f2e4b03c9a25efd0aa,Cogs,False,Raisin Bran
5d66e07da3a018093ab3472d,511111205500,SIERRA MIST,Beverages,BEVERAGES,5332f5fbe4b03c9a25efd0ba,Cogs,False,Sierra Mist
5f4cff24a475f1050a66b56b,511111016410,TEST BRANDCODE 1598881572443,Candy and Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,False,test brand 1598881572443
5f43faabbe37ce3ef3fd3718,511111015741,TEST BRANDCODE 1598290603646,Baking,BAKING,5f43faabbe37ce3ef3fd3714,Cogs,False,test brand 1598290603646
5f513ea1be37ce21f1287c05,511111616535,TEST BRANDCODE 1599159969108,Baking,BAKING,5f513ea0be37ce21f1287c01,Cogs,False,test brand 1599159969108
5332f769e4b03c9a25efd121,511111803676,GLACEAU SMARTWATER,UNKNOWN,UNKNOWN,5332f5ebe4b03c9a25efd0a8,Cogs,False,Glaceau smartwater
5332f7afe4b03c9a25efd13c,511111703495,LANDSHARK,UNKNOWN,UNKNOWN,5332f7a7e4b03c9a25efd134,Cogs,False,LandShark
5fb82f87be37ce522e165ce8,511111917830,OROWEAT,Bread and Bakery,BREAD_AND_BAKERY,5fb6b608be37ce522e165cb9,Cogs,False,Oroweat
5332f7a8e4b03c9a25efd135,511111403562,BUD LIGHT,UNKNOWN,UNKNOWN,5332f7a7e4b03c9a25efd134,Cogs,False,Bud Light
585a96eee4b03e62d1ce0e8c,511111701576,ROLD GOLD,Snacks,SNACKS,5332f5fbe4b03c9a25efd0ba,Cogs,False,Rold Gold
60074277be37ce360be63a02,511111119838,TEST BRANDCODE 1611088503815,Baking,BAKING,60074277be37ce360be639fe,Cogs,False,test brand 1611088503815
5f872b80be37ce66db5dd979,511111717034,TEST BRANDCODE 1602694015992,Baking,BAKING,5f872b7fbe37ce66db5dd975,Cogs,False,test brand 1602694015991
5f208daebe37ce7958c59521,511111815174,TEST BRANDCODE 1595968942896,Baking,BAKING,5f208daebe37ce7958c59520,Cogs,False,test brand 1595968942895
5ab1314de4b0915382df761a,511111104308,V8 SPLASH,Beverages,BEVERAGES,5a734034e4b0d58f376be874,Cogs,False,V8 Splash
